0.5273769331080407,0.7396700229404208,0.5016870246518286,148.0,103.0,189.0,100.0,Afghanistan
0.5774568570517071,0.7435831164236509,0.5563481908337355,44.0,160.0,44.0,100.0,Albania
0.524780985727308,0.6704071628700288,0.5205730357665782,31.0,119.0,180.0,100.0,Algeria
0.5383480959539733,0.7748565566005906,0.5299808677346305,214.0,39.0,40.0,100.0,American Samoa
0.5546423358895789,0.739999256495221,0.5268593870532458,31.0,119.0,180.0,100.0,Andorra
0.43816050484156266,0.7315493273810213,0.5688919322645392,140.0,86.0,75.0,100.0,Angola
0.5404337572435639,0.7340636464004004,0.5392986578020749,255.0,127.0,14.0,100.0,Anguilla
0.5189003822653928,0.7486784312364193,0.5184245734033307,255.0,127.0,14.0,100.0,Antigua and Barbuda
0.5322949280370131,0.7368144403910679,0.5116017340474591,31.0,119.0,180.0,100.0,Argentina
0.5398605050537683,0.7153388720769607,0.4998211651470629,227.0,119.0,194.0,100.0,Armenia
0.5679910865580776,0.7252219450139827,0.5121289257517283,44.0,160.0,44.0,100.0,Aruba
0.5050013270346799,0.7383823855444503,0.5207570719693149,214.0,39.0,40.0,100.0,Australia
0.5040685613252031,0.7751234113949926,0.4871270691511199,44.0,160.0,44.0,100.0,Austria
0.4613254469282415,0.7283037588969035,0.5599187997006061,227.0,119.0,194.0,100.0,Azerbaijan
0.3695422697043717,0.735607205064758,0.5003118097233408,255.0,127.0,14.0,100.0,Bahamas
0.5719735275148073,0.7271855754725388,0.5339227700241219,148.0,103.0,189.0,100.0,Bahrain
0.5881771789482828,0.7421178910904478,0.5010404268849173,148.0,103.0,189.0,100.0,Bangladesh
0.5254328421573348,0.7108401848641438,0.5025424818735865,255.0,127.0,14.0,100.0,Barbados
0.4870061677877499,0.6890887416352711,0.5137058510645927,227.0,119.0,194.0,100.0,Belarus
0.49351261741662905,0.7212606671499862,0.514945788703258,31.0,119.0,180.0,100.0,Belgium
0.4138615674085704,0.713722473537802,0.5157153763625496,255.0,127.0,14.0,100.0,Belize
0.5365055438258725,0.7327494391287015,0.5215215057718994,127.0,127.0,127.0,100.0,Benin
0.5330207679396384,0.7361432012578712,0.5053262531214139,255.0,127.0,14.0,100.0,Bermuda
0.5422650985692947,0.7647456764945832,0.5163740707926585,148.0,103.0,189.0,100.0,Bhutan
0.4878078788403219,0.7327747686344661,0.5259499676311191,31.0,119.0,180.0,100.0,Bolivia (Plurinational State of)
0.4904854434293904,0.7219401158807162,0.5511895436850185,44.0,160.0,44.0,100.0,"Bonaire, Sint Eustatius and Saba"
0.5648593614680911,0.7000366665952517,0.5210272005123596,44.0,160.0,44.0,100.0,Bosnia and Herzegovina
0.5375927654882905,0.7694086919462061,0.49851809986495493,214.0,39.0,40.0,100.0,Botswana
0.5139395532164952,0.7465115173402803,0.4830511586306547,31.0,119.0,180.0,100.0,Brazil
0.5393126766808852,0.7350047464345867,0.4963791109657361,255.0,127.0,14.0,100.0,British Virgin Islands
0.4350066962163208,0.6874425205699563,0.5775738035462684,148.0,103.0,189.0,100.0,Brunei Darussalam
0.5667624748075376,0.7132718129819815,0.5383477138588573,44.0,160.0,44.0,100.0,Bulgaria
0.45716472292455884,0.7170420536670438,0.5655666115138293,127.0,127.0,127.0,100.0,Burkina Faso
0.5534335044470046,0.763557412181299,0.5048942186103904,140.0,86.0,75.0,100.0,Burundi
0.4607234840856224,0.7157678795120889,0.5641402362188821,31.0,119.0,180.0,100.0,Cabo Verde
0.5257876884792043,0.7441857447547077,0.5079356022275598,188.0,189.0,34.0,100.0,Cambodia
0.5010275545101635,0.7182026520030472,0.47429495741516753,140.0,86.0,75.0,100.0,Cameroon
0.5710068655188109,0.7171380146860113,0.524745599754704,255.0,127.0,14.0,100.0,Canada
0.5026622865651941,0.7313025076072223,0.5381560562907839,255.0,127.0,14.0,100.0,Cayman Islands
0.5585619082196309,0.7033931206596201,0.5658177285360507,140.0,86.0,75.0,100.0,Central African Republic
0.5263495288930351,0.7666298669799388,0.4598025277972229,140.0,86.0,75.0,100.0,Chad
0.5317507667617399,0.7326502450804537,0.5031068524786451,214.0,39.0,40.0,100.0,Channel Islands
0.5421365830204731,0.7658584303812211,0.5075629208601167,31.0,119.0,180.0,100.0,Chile
0.5217723985981806,0.7387892260903819,0.4945271751091744,255.0,127.0,14.0,100.0,China
0.5849639105626705,0.7428256877221313,0.48478322860297784,255.0,127.0,14.0,100.0,"China, Hong Kong Special Administrative Region"
0.47060046122902033,0.7142945789175299,0.4593691085492374,255.0,127.0,14.0,100.0,"China, Macao Special Administrative Region"
0.5152104227230658,0.7291780855769973,0.5220440204181913,31.0,119.0,180.0,100.0,Colombia
0.563891439462375,0.762517573380601,0.5476854057146926,31.0,119.0,180.0,100.0,Comoros
0.5998430714491352,0.6859638896356465,0.49637803549125276,140.0,86.0,75.0,100.0,Congo
0.6921719121107887,0.656443117778377,0.5203785472070486,214.0,39.0,40.0,100.0,Cook Islands
0.5675455795405664,0.7028793284045071,0.5295823548350018,255.0,127.0,14.0,100.0,Costa Rica
0.5735822418768295,0.7199269873443606,0.5146873375471175,127.0,127.0,127.0,100.0,Côte d'Ivoire
0.6196256224021671,0.6896479393911973,0.4883288176857731,44.0,160.0,44.0,100.0,Croatia
0.612208669979203,0.683804272637439,0.4776185759411627,255.0,127.0,14.0,100.0,Cuba
0.5692325415392252,0.7083374997682078,0.49723808206044084,44.0,160.0,44.0,100.0,Curaçao
0.6002254347443677,0.7077577430386307,0.5185275730162978,214.0,39.0,40.0,100.0,Cyprus
