0,1,255,255,255,152
0,2,255,255,255,162
0,3,255,255,255,139
0,4,255,255,255,139
0,5,255,255,255,186
0,6,255,255,255,133
0,7,255,255,255,130
0,8,255,255,255,0
0,9,255,255,255,191
0,10,255,255,255,243
0,11,255,255,255,244
0,12,255,255,255,0
0,13,255,255,255,153
0,14,255,255,255,151
0,15,255,255,255,106
0,16,255,255,255,152
0,17,255,255,255,176
0,18,255,255,255,141
0,19,255,255,255,169
0,20,255,255,255,157
0,21,255,255,255,215
0,22,255,255,255,0
0,23,255,255,255,185
0,24,255,255,255,171
0,25,255,255,255,147
0,26,255,255,255,151
0,27,255,255,255,137
0,28,255,255,255,153
0,29,255,255,255,151
0,30,255,255,255,194
0,31,255,255,255,131
0,32,255,255,255,175
0,33,255,255,255,156
0,34,255,255,255,0
0,35,255,255,255,113
0,36,255,255,255,100
0,37,255,255,255,132
0,38,255,255,255,128
0,39,255,255,255,135
0,40,255,255,255,153
0,41,255,255,255,178
0,42,255,255,255,173
0,43,255,255,255,161
0,44,255,255,255,153
0,45,255,255,255,100
0,46,255,255,255,130
0,47,255,255,255,181
0,48,255,255,255,136
0,49,255,255,255,178
0,50,255,255,255,200
0,51,255,255,255,188
0,52,255,255,255,171
0,53,255,255,255,130
0,54,255,255,255,131
0,55,255,255,255,128
0,56,255,255,255,106
0,57,255,255,255,0
0,58,255,255,255,0
0,59,255,255,255,144
0,60,255,255,255,127
0,61,255,255,255,182
0,62,255,255,255,198
0,63,255,255,255,176
0,64,255,255,255,148
1,210,255,255,255,145
1,101,255,255,255,155
1,148,255,255,255,141
1,2,255,255,255,158
1,79,255,255,255,140
1,211,255,255,255,164
1,80,255,255,255,144
1,3,255,255,255,136
1,4,255,255,255,143
1,82,255,255,255,142
1,84,255,255,255,161
1,128,255,255,255,166
1,7,255,255,255,117
1,8,255,255,255,115
1,162,255,255,255,0
1,12,255,255,255,122
1,14,255,255,255,138
1,15,255,255,255,113
1,16,255,255,255,129
1,17,255,255,255,154
1,18,255,255,255,148
1,19,255,255,255,0
1,177,255,255,255,206
1,178,255,255,255,203
1,20,255,255,255,126
1,21,255,255,255,0
1,179,255,255,255,123
1,23,255,255,255,131
1,24,255,255,255,138
1,223,255,255,255,126
1,26,255,255,255,148
1,27,255,255,255,203
1,28,255,255,255,171
1,29,255,255,255,169
1,66,255,255,255,178
1,30,255,255,255,182
1,31,255,255,255,154
1,33,255,255,255,149
1,35,255,255,255,169
1,36,255,255,255,152
1,37,255,255,255,106
1,38,255,255,255,148
1,39,255,255,255,117
1,40,255,255,255,130
1,41,255,255,255,138
1,42,255,255,255,119
1,67,255,255,255,127
1,43,255,255,255,157
1,44,255,255,255,183
1,68,255,255,255,166
1,70,255,255,255,0
1,72,255,255,255,133
1,45,255,255,255,160
1,46,255,255,255,170
1,73,255,255,255,187
1,47,255,255,255,191
1,48,255,255,255,135
1,49,255,255,255,163
1,50,255,255,255,156
1,74,255,255,255,118
1,51,255,255,255,157
1,52,255,255,255,170
1,110,255,255,255,154
1,119,255,255,255,178
1,132,255,255,255,150
1,53,255,255,255,164
1,134,255,255,255,121
1,89,255,255,255,195
1,136,255,255,255,151
1,55,255,255,255,148
1,56,255,255,255,131
1,57,255,255,255,133
1,58,255,255,255,142
1,59,255,255,255,153
1,60,255,255,255,162
1,91,255,255,255,110
1,76,255,255,255,168
1,61,255,255,255,119
1,62,255,255,255,160
1,63,255,255,255,152
1,64,255,255,255,122
1,34,255,255,255,145
2,210,255,255,255,117
2,207,255,255,255,158
2,77,255,255,255,169
2,1,255,255,255,178
2,79,255,255,255,0
2,211,255,255,255,151
2,80,255,255,255,183
2,3,255,255,255,129
2,4,255,255,255,138
2,192,255,255,255,117
2,84,255,255,255,113
2,85,255,255,255,189
2,156,255,255,255,163
2,7,255,255,255,188
2,12,255,255,255,230
2,15,255,255,255,187
2,17,255,255,255,144
2,18,255,255,255,171
2,177,255,255,255,182
2,23,255,255,255,144
2,26,255,255,255,141
2,27,255,255,255,136
2,28,255,255,255,136
2,29,255,255,255,137
2,30,255,255,255,137
2,31,255,255,255,152
2,33,255,255,255,113
2,35,255,255,255,136
2,36,255,255,255,127
2,37,255,255,255,126
2,38,255,255,255,143
2,40,255,255,255,123
2,41,255,255,255,142
2,42,255,255,255,179
2,67,255,255,255,181
2,43,255,255,255,162
2,44,255,255,255,160
2,68,255,255,255,161
2,70,255,255,255,0
2,72,255,255,255,0
2,45,255,255,255,166
2,46,255,255,255,110
2,47,255,255,255,100
2,48,255,255,255,145
2,49,255,255,255,139
2,50,255,255,255,128
2,51,255,255,255,166
2,52,255,255,255,0
2,53,255,255,255,113
2,136,255,255,255,100
2,55,255,255,255,100
2,56,255,255,255,0
2,58,255,255,255,0
2,76,255,255,255,117
2,61,255,255,255,117
2,62,255,255,255,106
2,63,255,255,255,146
2,34,255,255,255,173
2,57,255,255,255,100
3,202,255,255,255,168
3,100,255,255,255,128
3,101,255,255,255,100
3,98,255,255,255,106
3,1,255,255,255,122
3,106,255,255,255,135
3,197,255,255,255,122
3,4,255,255,255,155
3,15,255,255,255,0
3,26,255,255,255,0
3,27,255,255,255,152
3,28,255,255,255,163
3,30,255,255,255,212
3,33,255,255,255,0
3,35,255,255,255,188
3,36,255,255,255,225
3,37,255,255,255,156
3,40,255,255,255,159
3,41,255,255,255,130
3,42,255,255,255,160
3,43,255,255,255,197
3,44,255,255,255,184
3,46,255,255,255,113
3,47,255,255,255,170
3,48,255,255,255,140
3,49,255,255,255,161
3,51,255,255,255,113
3,52,255,255,255,133
3,55,255,255,255,133
3,58,255,255,255,134
3,61,255,255,255,160
3,63,255,255,255,123
3,34,255,255,255,137
3,57,255,255,255,113
4,99,255,255,255,122
4,202,255,255,255,143
4,203,255,255,255,100
4,180,255,255,255,132
4,205,255,255,255,156
4,147,255,255,255,164
4,100,255,255,255,128
4,101,255,255,255,154
4,196,255,255,255,214
4,98,255,255,255,168
4,148,255,255,255,150
4,78,255,255,255,162
4,1,255,255,255,189
4,2,255,255,255,171
4,106,255,255,255,179
4,197,255,255,255,151
4,3,255,255,255,113
4,107,255,255,255,135
4,231,255,255,255,128
4,195,255,255,255,117
4,153,255,255,255,181
4,7,255,255,255,118
4,12,255,255,255,137
4,15,255,255,255,125
4,17,255,255,255,122
4,18,255,255,255,149
4,23,255,255,255,168
4,26,255,255,255,174
4,27,255,255,255,155
4,28,255,255,255,0
4,29,255,255,255,122
4,30,255,255,255,154
4,31,255,255,255,0
4,33,255,255,255,113
4,198,255,255,255,143
4,35,255,255,255,117
4,36,255,255,255,119
4,37,255,255,255,118
4,163,255,255,255,127
4,38,255,255,255,149
4,40,255,255,255,118
4,41,255,255,255,147
4,42,255,255,255,126
4,67,255,255,255,0
4,43,255,255,255,167
4,44,255,255,255,119
4,68,255,255,255,135
4,70,255,255,255,144
4,72,255,255,255,0
4,45,255,255,255,125
4,46,255,255,255,162
4,47,255,255,255,141
4,48,255,255,255,100
4,49,255,255,255,100
4,50,255,255,255,0
4,129,255,255,255,0
4,74,255,255,255,100
4,51,255,255,255,160
4,52,255,255,255,123
4,110,255,255,255,100
4,119,255,255,255,113
4,130,255,255,255,128
4,113,255,255,255,123
4,114,255,255,255,128
4,53,255,255,255,124
4,89,255,255,255,152
4,136,255,255,255,155
4,55,255,255,255,157
4,56,255,255,255,0
4,58,255,255,255,150
4,59,255,255,255,153
4,60,255,255,255,129
4,91,255,255,255,146
4,76,255,255,255,149
4,164,255,255,255,149
4,61,255,255,255,137
4,62,255,255,255,137
4,63,255,255,255,0
4,64,255,255,255,180
4,34,255,255,255,134
4,57,255,255,255,122
5,1,255,255,255,124
5,2,255,255,255,134
5,141,255,255,255,115
5,142,255,255,255,172
5,144,255,255,255,190
5,0,255,255,255,129
5,13,255,255,255,0
5,15,255,255,255,155
5,145,255,255,255,141
5,17,255,255,255,161
5,23,255,255,255,115
5,25,255,255,255,139
5,26,255,255,255,175
5,27,255,255,255,133
5,28,255,255,255,129
5,29,255,255,255,197
5,30,255,255,255,133
5,32,255,255,255,141
5,33,255,255,255,118
5,34,255,255,255,141
5,35,255,255,255,129
5,36,255,255,255,153
5,37,255,255,255,161
5,38,255,255,255,128
5,39,255,255,255,164
5,40,255,255,255,144
5,41,255,255,255,115
5,42,255,255,255,139
5,43,255,255,255,121
5,44,255,255,255,142
5,46,255,255,255,158
5,47,255,255,255,172
5,48,255,255,255,165
5,49,255,255,255,142
5,50,255,255,255,147
5,51,255,255,255,162
5,52,255,255,255,199
5,56,255,255,255,118
5,58,255,255,255,154
5,61,255,255,255,140
5,62,255,255,255,115
5,63,255,255,255,143
5,57,255,255,255,202
6,180,255,255,255,164
6,77,255,255,255,154
6,1,255,255,255,188
6,2,255,255,255,180
6,4,255,255,255,0
6,149,255,255,255,134
6,150,255,255,255,171
6,151,255,255,255,180
6,128,255,255,255,119
6,153,255,255,255,125
6,154,255,255,255,113
6,155,255,255,255,156
6,156,255,255,255,175
6,7,255,255,255,159
6,158,255,255,255,168
6,8,255,255,255,166
6,159,255,255,255,153
6,160,255,255,255,154
6,118,255,255,255,147
6,9,255,255,255,180
6,162,255,255,255,150
6,12,255,255,255,161
6,15,255,255,255,196
6,18,255,255,255,198
6,23,255,255,255,199
6,26,255,255,255,174
6,27,255,255,255,171
6,28,255,255,255,131
6,29,255,255,255,204
6,30,255,255,255,186
6,33,255,255,255,192
6,35,255,255,255,188
6,36,255,255,255,189
6,37,255,255,255,209
6,38,255,255,255,191
6,40,255,255,255,158
6,41,255,255,255,0
6,42,255,255,255,0
6,43,255,255,255,149
6,44,255,255,255,159
6,68,255,255,255,143
6,70,255,255,255,185
6,46,255,255,255,185
6,47,255,255,255,153
6,48,255,255,255,189
6,49,255,255,255,187
6,50,255,255,255,133
6,74,255,255,255,160
6,51,255,255,255,217
6,52,255,255,255,154
6,130,255,255,255,179
6,113,255,255,255,131
6,53,255,255,255,150
6,89,255,255,255,184
6,136,255,255,255,168
6,55,255,255,255,152
6,56,255,255,255,150
6,58,255,255,255,168
6,60,255,255,255,100
6,91,255,255,255,226
6,76,255,255,255,134
6,164,255,255,255,200
6,61,255,255,255,157
6,62,255,255,255,163
6,63,255,255,255,0
6,64,255,255,255,106
6,166,255,255,255,122
6,167,255,255,255,170
6,34,255,255,255,164
6,57,255,255,255,113
7,147,255,255,255,153
7,1,255,255,255,142
7,2,255,255,255,190
7,3,255,255,255,130
7,4,255,255,255,123
7,82,255,255,255,126
7,149,255,255,255,128
7,150,255,255,255,154
7,214,255,255,255,171
7,151,255,255,255,136
7,128,255,255,255,184
7,152,255,255,255,182
7,153,255,255,255,136
7,154,255,255,255,156
7,155,255,255,255,117
7,156,255,255,255,139
7,6,255,255,255,168
7,158,255,255,255,0
7,8,255,255,255,129
7,159,255,255,255,124
7,160,255,255,255,132
7,161,255,255,255,171
7,162,255,255,255,202
7,14,255,255,255,157
7,15,255,255,255,0
7,18,255,255,255,121
7,19,255,255,255,100
7,177,255,255,255,115
7,178,255,255,255,100
7,20,255,255,255,0
7,21,255,255,255,100
7,23,255,255,255,100
7,24,255,255,255,145
7,26,255,255,255,135
7,27,255,255,255,122
7,28,255,255,255,160
7,29,255,255,255,118
7,30,255,255,255,180
7,31,255,255,255,127
7,33,255,255,255,155
7,198,255,255,255,119
7,35,255,255,255,0
7,36,255,255,255,158
7,37,255,255,255,132
7,38,255,255,255,100
7,40,255,255,255,0
7,41,255,255,255,137
7,42,255,255,255,154
7,97,255,255,255,158
7,67,255,255,255,160
7,43,255,255,255,178
7,44,255,255,255,131
7,68,255,255,255,0
7,70,255,255,255,140
7,72,255,255,255,142
7,45,255,255,255,121
7,46,255,255,255,160
7,47,255,255,255,170
7,48,255,255,255,146
7,49,255,255,255,164
7,50,255,255,255,180
7,129,255,255,255,119
7,74,255,255,255,127
7,51,255,255,255,174
7,52,255,255,255,183
7,146,255,255,255,143
7,119,255,255,255,179
7,130,255,255,255,110
7,113,255,255,255,155
7,132,255,255,255,153
7,185,255,255,255,138
7,53,255,255,255,183
7,133,255,255,255,127
7,134,255,255,255,172
7,89,255,255,255,165
