0,1,248,177,0,100
0,3,248,177,0,100
0,8,248,177,0,100
0,10,248,177,0,100
0,14,248,177,0,100
0,17,248,177,0,100
0,20,248,177,0,100
0,140,248,177,0,100
0,145,248,177,0,100
0,146,248,177,0,100
0,149,248,177,0,100
0,151,248,177,0,100
0,152,248,177,0,100
0,156,248,177,0,100
0,157,248,177,0,100
0,164,248,177,0,100
0,261,248,177,0,100
0,264,248,177,0,100
0,272,248,177,0,100
0,276,248,177,0,100
0,285,248,177,0,100
0,286,248,177,0,100
0,399,248,177,0,100
1,3,248,177,0,100
1,5,248,177,0,100
1,10,248,177,0,100
1,15,248,177,0,100
1,17,248,177,0,100
1,23,248,177,0,100
1,24,248,177,0,100
1,140,248,177,0,100
1,141,248,177,0,100
1,142,248,177,0,100
1,145,248,177,0,100
1,146,248,177,0,100
1,147,248,177,0,100
1,149,248,177,0,100
1,150,248,177,0,100
1,151,248,177,0,100
1,153,248,177,0,100
1,156,248,177,0,100
1,261,248,177,0,100
1,264,248,177,0,100
1,274,248,177,0,100
1,281,248,177,0,100
1,287,248,177,0,100
1,290,248,177,0,100
1,398,248,177,0,100
1,399,248,177,0,100
2,6,248,177,0,100
2,7,248,177,0,100
2,11,248,177,0,100
2,12,248,177,0,100
2,13,248,177,0,100
2,19,248,177,0,100
2,22,248,177,0,100
2,142,248,177,0,100
2,143,248,177,0,100
2,147,248,177,0,100
2,148,248,177,0,100
2,154,248,177,0,100
2,155,248,177,0,100
2,158,248,177,0,100
2,161,248,177,0,100
2,262,248,177,0,100
2,263,248,177,0,100
2,266,248,177,0,100
2,269,248,177,0,100
2,271,248,177,0,100
2,273,248,177,0,100
2,275,248,177,0,100
2,277,248,177,0,100
2,283,248,177,0,100
2,284,248,177,0,100
2,289,248,177,0,100
3,5,248,177,0,100
3,10,248,177,0,100
3,15,248,177,0,100
3,17,248,177,0,100
3,23,248,177,0,100
3,24,248,177,0,100
3,140,248,177,0,100
3,141,248,177,0,100
3,142,248,177,0,100
3,145,248,177,0,100
3,146,248,177,0,100
3,147,248,177,0,100
3,149,248,177,0,100
3,150,248,177,0,100
3,151,248,177,0,100
3,152,248,177,0,100
3,153,248,177,0,100
3,156,248,177,0,100
3,164,248,177,0,100
3,166,248,177,0,100
3,261,248,177,0,100
3,264,248,177,0,100
3,274,248,177,0,100
3,281,248,177,0,100
3,286,248,177,0,100
3,287,248,177,0,100
3,290,248,177,0,100
3,398,248,177,0,100
3,399,248,177,0,100
4,9,248,177,0,100
4,16,248,177,0,100
4,160,248,177,0,100
4,265,248,177,0,100
4,267,248,177,0,100
4,268,248,177,0,100
4,270,248,177,0,100
4,279,248,177,0,100
4,280,248,177,0,100
4,282,248,177,0,100
5,6,248,177,0,100
5,11,248,177,0,100
5,12,248,177,0,100
5,15,248,177,0,100
5,17,248,177,0,100
5,24,248,177,0,100
5,25,248,177,0,100
5,141,248,177,0,100
5,142,248,177,0,100
5,146,248,177,0,100
5,147,248,177,0,100
5,148,248,177,0,100
5,149,248,177,0,100
5,150,248,177,0,100
5,153,248,177,0,100
5,156,248,177,0,100
5,261,248,177,0,100
5,264,248,177,0,100
5,266,248,177,0,100
5,271,248,177,0,100
5,274,248,177,0,100
5,281,248,177,0,100
5,284,248,177,0,100
5,287,248,177,0,100
5,291,248,177,0,100
5,293,248,177,0,100
5,298,248,177,0,100
5,398,248,177,0,100
5,399,248,177,0,100
6,7,248,177,0,100
6,11,248,177,0,100
6,12,248,177,0,100
6,13,248,177,0,100
6,25,248,177,0,100
6,28,248,177,0,100
6,141,248,177,0,100
6,142,248,177,0,100
6,143,248,177,0,100
6,147,248,177,0,100
6,148,248,177,0,100
6,150,248,177,0,100
6,153,248,177,0,100
6,154,248,177,0,100
6,158,248,177,0,100
6,161,248,177,0,100
6,168,248,177,0,100
6,263,248,177,0,100
6,266,248,177,0,100
6,269,248,177,0,100
6,271,248,177,0,100
6,274,248,177,0,100
6,275,248,177,0,100
6,277,248,177,0,100
6,281,248,177,0,100
6,284,248,177,0,100
6,289,248,177,0,100
6,293,248,177,0,100
6,294,248,177,0,100
6,300,248,177,0,100
6,398,248,177,0,100
7,11,248,177,0,100
7,12,248,177,0,100
7,13,248,177,0,100
7,18,248,177,0,100
7,19,248,177,0,100
7,22,248,177,0,100
7,26,248,177,0,100
7,143,248,177,0,100
7,148,248,177,0,100
7,154,248,177,0,100
7,155,248,177,0,100
7,158,248,177,0,100
7,161,248,177,0,100
7,162,248,177,0,100
7,165,248,177,0,100
7,169,248,177,0,100
7,262,248,177,0,100
7,263,248,177,0,100
7,266,248,177,0,100
7,269,248,177,0,100
7,271,248,177,0,100
7,273,248,177,0,100
7,275,248,177,0,100
7,277,248,177,0,100
7,283,248,177,0,100
7,284,248,177,0,100
7,289,248,177,0,100
7,294,248,177,0,100
8,10,248,177,0,100
8,14,248,177,0,100
8,20,248,177,0,100
8,140,248,177,0,100
8,145,248,177,0,100
8,149,248,177,0,100
8,151,248,177,0,100
8,152,248,177,0,100
8,157,248,177,0,100
8,272,248,177,0,100
8,276,248,177,0,100
8,285,248,177,0,100
8,286,248,177,0,100
9,13,248,177,0,100
9,18,248,177,0,100
9,19,248,177,0,100
9,21,248,177,0,100
9,144,248,177,0,100
9,155,248,177,0,100
9,159,248,177,0,100
9,160,248,177,0,100
9,162,248,177,0,100
9,163,248,177,0,100
9,170,248,177,0,100
9,173,248,177,0,100
9,262,248,177,0,100
9,265,248,177,0,100
9,267,248,177,0,100
9,268,248,177,0,100
9,270,248,177,0,100
9,273,248,177,0,100
9,278,248,177,0,100
9,279,248,177,0,100
9,280,248,177,0,100
9,283,248,177,0,100
9,288,248,177,0,100
9,296,248,177,0,100
9,303,248,177,0,100
10,14,248,177,0,100
10,15,248,177,0,100
10,17,248,177,0,100
10,20,248,177,0,100
10,23,248,177,0,100
10,27,248,177,0,100
10,29,248,177,0,100
10,140,248,177,0,100
10,145,248,177,0,100
10,146,248,177,0,100
10,149,248,177,0,100
10,151,248,177,0,100
10,152,248,177,0,100
10,156,248,177,0,100
10,157,248,177,0,100
10,164,248,177,0,100
10,166,248,177,0,100
10,261,248,177,0,100
10,264,248,177,0,100
10,272,248,177,0,100
10,276,248,177,0,100
10,285,248,177,0,100
10,286,248,177,0,100
10,287,248,177,0,100
10,290,248,177,0,100
10,302,248,177,0,100
10,399,248,177,0,100
11,12,248,177,0,100
11,24,248,177,0,100
11,25,248,177,0,100
11,28,248,177,0,100
11,141,248,177,0,100
11,142,248,177,0,100
11,143,248,177,0,100
11,147,248,177,0,100
11,148,248,177,0,100
11,150,248,177,0,100
11,153,248,177,0,100
11,154,248,177,0,100
11,158,248,177,0,100
11,161,248,177,0,100
11,168,248,177,0,100
11,172,248,177,0,100
11,263,248,177,0,100
11,264,248,177,0,100
11,266,248,177,0,100
11,269,248,177,0,100
11,271,248,177,0,100
11,274,248,177,0,100
11,277,248,177,0,100
11,281,248,177,0,100
11,284,248,177,0,100
11,287,248,177,0,100
11,289,248,177,0,100
11,291,248,177,0,100
11,293,248,177,0,100
11,294,248,177,0,100
11,298,248,177,0,100
11,300,248,177,0,100
11,398,248,177,0,100
12,24,248,177,0,100
12,25,248,177,0,100
12,28,248,177,0,100
12,36,248,177,0,100
12,40,248,177,0,100
12,141,248,177,0,100
12,142,248,177,0,100
12,143,248,177,0,100
12,147,248,177,0,100
12,148,248,177,0,100
12,150,248,177,0,100
12,153,248,177,0,100
12,154,248,177,0,100
12,156,248,177,0,100
12,158,248,177,0,100
12,161,248,177,0,100
12,167,248,177,0,100
12,168,248,177,0,100
12,171,248,177,0,100
12,172,248,177,0,100
12,264,248,177,0,100
12,266,248,177,0,100
12,269,248,177,0,100
12,271,248,177,0,100
12,274,248,177,0,100
12,277,248,177,0,100
12,281,248,177,0,100
12,284,248,177,0,100
12,287,248,177,0,100
12,289,248,177,0,100
12,291,248,177,0,100
12,293,248,177,0,100
12,294,248,177,0,100
12,298,248,177,0,100
12,300,248,177,0,100
12,310,248,177,0,100
12,398,248,177,0,100
13,18,248,177,0,100
13,19,248,177,0,100
13,21,248,177,0,100
13,22,248,177,0,100
13,26,248,177,0,100
13,31,248,177,0,100
13,33,248,177,0,100
13,34,248,177,0,100
13,143,248,177,0,100
13,144,248,177,0,100
13,154,248,177,0,100
13,155,248,177,0,100
13,158,248,177,0,100
13,161,248,177,0,100
13,162,248,177,0,100
13,165,248,177,0,100
13,169,248,177,0,100
13,172,248,177,0,100
13,173,248,177,0,100
13,176,248,177,0,100
13,259,248,177,0,100
13,262,248,177,0,100
13,263,248,177,0,100
13,265,248,177,0,100
13,269,248,177,0,100
13,271,248,177,0,100
13,273,248,177,0,100
13,275,248,177,0,100
13,277,248,177,0,100
13,283,248,177,0,100
13,289,248,177,0,100
13,294,248,177,0,100
13,295,248,177,0,100
13,299,248,177,0,100
13,304,248,177,0,100
13,305,248,177,0,100
13,306,248,177,0,100
13,400,248,177,0,100
14,17,248,177,0,100
14,20,248,177,0,100
14,29,248,177,0,100
14,140,248,177,0,100
14,145,248,177,0,100
14,149,248,177,0,100
14,151,248,177,0,100
14,152,248,177,0,100
14,157,248,177,0,100
14,164,248,177,0,100
14,272,248,177,0,100
14,276,248,177,0,100
14,285,248,177,0,100
14,286,248,177,0,100
15,17,248,177,0,100
15,20,248,177,0,100
15,23,248,177,0,100
15,24,248,177,0,100
15,27,248,177,0,100
15,32,248,177,0,100
15,35,248,177,0,100
15,140,248,177,0,100
15,145,248,177,0,100
15,146,248,177,0,100
15,149,248,177,0,100
15,150,248,177,0,100
15,151,248,177,0,100
15,152,248,177,0,100
15,156,248,177,0,100
15,164,248,177,0,100
15,166,248,177,0,100
15,167,248,177,0,100
15,171,248,177,0,100
15,261,248,177,0,100
15,264,248,177,0,100
15,274,248,177,0,100
15,286,248,177,0,100
15,287,248,177,0,100
15,290,248,177,0,100
15,291,248,177,0,100
15,302,248,177,0,100
15,307,248,177,0,100
15,308,248,177,0,100
15,309,248,177,0,100
15,399,248,177,0,100
16,30,248,177,0,100
16,38,248,177,0,100
16,160,248,177,0,100
16,174,248,177,0,100
16,175,248,177,0,100
16,267,248,177,0,100
16,268,248,177,0,100
16,279,248,177,0,100
16,280,248,177,0,100
16,282,248,177,0,100
16,292,248,177,0,100
16,301,248,177,0,100
17,20,248,177,0,100
17,23,248,177,0,100
17,24,248,177,0,100
17,27,248,177,0,100
17,29,248,177,0,100
17,32,248,177,0,100
17,35,248,177,0,100
17,42,248,177,0,100
17,132,248,177,0,100
17,140,248,177,0,100
17,145,248,177,0,100
17,146,248,177,0,100
17,149,248,177,0,100
17,150,248,177,0,100
17,151,248,177,0,100
17,152,248,177,0,100
17,156,248,177,0,100
17,157,248,177,0,100
17,164,248,177,0,100
17,166,248,177,0,100
17,167,248,177,0,100
17,177,248,177,0,100
17,261,248,177,0,100
17,264,248,177,0,100
17,274,248,177,0,100
17,276,248,177,0,100
17,285,248,177,0,100
