15,16,128,128,128,50
15,17,128,128,128,50
15,18,128,128,128,50
15,20,128,128,128,50
16,18,128,128,128,50
16,19,128,128,128,50
16,21,128,128,128,50
16,24,128,128,128,50
17,20,128,128,128,50
17,22,128,128,128,50
17,25,128,128,128,50
18,21,128,128,128,50
18,23,128,128,128,50
18,26,128,128,128,50
19,22,128,128,128,50
19,24,128,128,128,50
19,27,128,128,128,50
20,23,128,128,128,50
20,25,128,128,128,50
20,28,128,128,128,50
21,24,128,128,128,50
21,26,128,128,128,50
21,29,128,128,128,50
22,25,128,128,128,50
22,27,128,128,128,50
22,30,128,128,128,50
23,28,128,128,128,50
23,31,128,128,128,50
24,29,128,128,128,50
24,32,128,128,128,50
25,30,128,128,128,50
25,33,128,128,128,50
26,31,128,128,128,50
26,34,128,128,128,50
27,32,128,128,128,50
27,35,128,128,128,50
28,33,128,128,128,50
28,36,128,128,128,50
29,34,128,128,128,50
29,37,128,128,128,50
30,35,128,128,128,50
30,38,128,128,128,50
31,36,128,128,128,50
31,39,128,128,128,50
32,37,128,128,128,50
32,40,128,128,128,50
33,38,128,128,128,50
33,41,128,128,128,50
34,37,128,128,128,50
34,39,128,128,128,50
34,42,128,128,128,50
35,38,128,128,128,50
35,40,128,128,128,50
35,43,128,128,128,50
36,39,128,128,128,50
36,41,128,128,128,50
37,40,128,128,128,50
37,42,128,128,128,50
38,41,128,128,128,50
38,43,128,128,128,50
39,42,128,128,128,50
39,44,128,128,128,50
40,43,128,128,128,50
41,43,128,128,128,50
41,44,128,128,128,50
42,44,128,128,128,50
43,44,128,128,128,50
45,46,128,128,128,50
45,47,128,128,128,50
45,48,128,128,128,50
45,50,128,128,128,50
46,48,128,128,128,50
46,49,128,128,128,50
46,51,128,128,128,50
46,54,128,128,128,50
47,50,128,128,128,50
47,52,128,128,128,50
47,55,128,128,128,50
48,51,128,128,128,50
48,53,128,128,128,50
48,56,128,128,128,50
49,52,128,128,128,50
49,54,128,128,128,50
49,57,128,128,128,50
50,53,128,128,128,50
50,55,128,128,128,50
50,58,128,128,128,50
51,54,128,128,128,50
51,56,128,128,128,50
51,59,128,128,128,50
52,55,128,128,128,50
52,57,128,128,128,50
52,60,128,128,128,50
53,58,128,128,128,50
53,61,128,128,128,50
54,59,128,128,128,50
54,62,128,128,128,50
55,60,128,128,128,50
55,63,128,128,128,50
56,61,128,128,128,50
56,64,128,128,128,50
57,62,128,128,128,50
57,65,128,128,128,50
58,63,128,128,128,50
58,66,128,128,128,50
59,64,128,128,128,50
59,67,128,128,128,50
60,65,128,128,128,50
60,68,128,128,128,50
61,66,128,128,128,50
61,69,128,128,128,50
62,67,128,128,128,50
62,70,128,128,128,50
63,68,128,128,128,50
63,71,128,128,128,50
64,67,128,128,128,50
64,69,128,128,128,50
64,72,128,128,128,50
65,68,128,128,128,50
65,70,128,128,128,50
65,73,128,128,128,50
66,69,128,128,128,50
66,71,128,128,128,50
67,70,128,128,128,50
67,72,128,128,128,50
68,71,128,128,128,50
68,73,128,128,128,50
69,72,128,128,128,50
69,74,128,128,128,50
70,73,128,128,128,50
71,73,128,128,128,50
71,74,128,128,128,50
72,74,128,128,128,50
73,74,128,128,128,50
75,76,128,128,128,50
75,77,128,128,128,50
75,78,128,128,128,50
75,80,128,128,128,50
76,78,128,128,128,50
76,79,128,128,128,50
76,81,128,128,128,50
76,84,128,128,128,50
77,80,128,128,128,50
77,82,128,128,128,50
77,85,128,128,128,50
78,81,128,128,128,50
78,83,128,128,128,50
78,86,128,128,128,50
79,82,128,128,128,50
79,84,128,128,128,50
79,87,128,128,128,50
80,83,128,128,128,50
80,85,128,128,128,50
80,88,128,128,128,50
81,84,128,128,128,50
81,86,128,128,128,50
81,89,128,128,128,50
82,85,128,128,128,50
82,87,128,128,128,50
82,90,128,128,128,50
83,88,128,128,128,50
83,91,128,128,128,50
84,89,128,128,128,50
84,92,128,128,128,50
85,90,128,128,128,50
85,93,128,128,128,50
86,91,128,128,128,50
86,94,128,128,128,50
87,92,128,128,128,50
87,95,128,128,128,50
88,93,128,128,128,50
88,96,128,128,128,50
89,94,128,128,128,50
89,97,128,128,128,50
90,95,128,128,128,50
90,98,128,128,128,50
91,96,128,128,128,50
91,99,128,128,128,50
92,97,128,128,128,50
92,100,128,128,128,50
93,98,128,128,128,50
93,101,128,128,128,50
94,97,128,128,128,50
94,99,128,128,128,50
94,102,128,128,128,50
95,98,128,128,128,50
95,100,128,128,128,50
95,103,128,128,128,50
96,99,128,128,128,50
96,101,128,128,128,50
97,100,128,128,128,50
97,102,128,128,128,50
98,101,128,128,128,50
98,103,128,128,128,50
99,102,128,128,128,50
99,104,128,128,128,50
100,103,128,128,128,50
101,103,128,128,128,50
101,104,128,128,128,50
102,104,128,128,128,50
103,104,128,128,128,50
105,106,128,128,128,50
105,107,128,128,128,50
105,108,128,128,128,50
105,110,128,128,128,50
106,108,128,128,128,50
106,109,128,128,128,50
106,111,128,128,128,50
106,114,128,128,128,50
107,110,128,128,128,50
107,112,128,128,128,50
107,115,128,128,128,50
108,111,128,128,128,50
108,113,128,128,128,50
108,116,128,128,128,50
109,112,128,128,128,50
109,114,128,128,128,50
109,117,128,128,128,50
110,113,128,128,128,50
110,115,128,128,128,50
110,118,128,128,128,50
111,114,128,128,128,50
111,116,128,128,128,50
111,119,128,128,128,50
112,115,128,128,128,50
112,117,128,128,128,50
112,120,128,128,128,50
113,118,128,128,128,50
113,121,128,128,128,50
114,119,128,128,128,50
114,122,128,128,128,50
115,120,128,128,128,50
115,123,128,128,128,50
116,121,128,128,128,50
116,124,128,128,128,50
117,122,128,128,128,50
117,125,128,128,128,50
118,123,128,128,128,50
118,126,128,128,128,50
119,124,128,128,128,50
119,127,128,128,128,50
120,125,128,128,128,50
120,128,128,128,128,50
121,126,128,128,128,50
121,129,128,128,128,50
122,127,128,128,128,50
122,130,128,128,128,50
123,128,128,128,128,50
123,131,128,128,128,50
124,127,128,128,128,50
124,129,128,128,128,50
124,132,128,128,128,50
125,128,128,128,128,50
125,130,128,128,128,50
125,133,128,128,128,50
126,129,128,128,128,50
126,131,128,128,128,50
127,130,128,128,128,50
127,132,128,128,128,50
128,131,128,128,128,50
128,133,128,128,128,50
129,132,128,128,128,50
129,134,128,128,128,50
130,133,128,128,128,50
131,133,128,128,128,50
131,134,128,128,128,50
132,134,128,128,128,50
133,134,128,128,128,50
135,136,128,128,128,50
135,137,128,128,128,50
135,138,128,128,128,50
135,140,128,128,128,50
136,138,128,128,128,50
136,139,128,128,128,50
136,141,128,128,128,50
136,144,128,128,128,50
137,140,128,128,128,50
137,142,128,128,128,50
137,145,128,128,128,50
138,141,128,128,128,50
138,143,128,128,128,50
138,146,128,128,128,50
139,142,128,128,128,50
139,144,128,128,128,50
139,147,128,128,128,50
140,143,128,128,128,50
140,145,128,128,128,50
140,148,128,128,128,50
141,144,128,128,128,50
141,146,128,128,128,50
141,149,128,128,128,50
142,145,128,128,128,50
142,147,128,128,128,50
142,150,128,128,128,50
143,148,128,128,128,50
143,151,128,128,128,50
144,149,128,128,128,50
144,152,128,128,128,50
145,150,128,128,128,50
145,153,128,128,128,50
146,151,128,128,128,50
146,154,128,128,128,50
147,152,128,128,128,50
147,155,128,128,128,50
148,153,128,128,128,50
148,156,128,128,128,50
149,154,128,128,128,50
149,157,128,128,128,50
150,155,128,128,128,50
150,158,128,128,128,50
151,156,128,128,128,50
151,159,128,128,128,50
152,157,128,128,128,50
152,160,128,128,128,50
153,158,128,128,128,50
153,161,128,128,128,50
154,157,128,128,128,50
154,159,128,128,128,50
154,162,128,128,128,50
155,158,128,128,128,50
155,160,128,128,128,50
155,163,128,128,128,50
156,159,128,128,128,50
156,161,128,128,128,50
157,160,128,128,128,50
157,162,128,128,128,50
158,161,128,128,128,50
158,163,128,128,128,50
159,162,128,128,128,50
159,164,128,128,128,50
160,163,128,128,128,50
161,163,128,128,128,50
161,164,128,128,128,50
162,164,128,128,128,50
163,164,128,128,128,50
165,166,128,128,128,50
165,167,128,128,128,50
165,168,128,128,128,50
165,170,128,128,128,50
166,168,128,128,128,50
166,169,128,128,128,50
166,171,128,128,128,50
166,174,128,128,128,50
167,170,128,128,128,50
167,172,128,128,128,50
167,175,128,128,128,50
168,171,128,128,128,50
168,173,128,128,128,50
168,176,128,128,128,50
169,172,128,128,128,50
169,174,128,128,128,50
169,177,128,128,128,50
170,173,128,128,128,50
170,175,128,128,128,50
